,Date,Daily Energy Demand,Max Temp,Station ID,Station Location,Min Temp
0,2018-04-10,7183786.0,79.0,GHCND:USW00023174,Los Angeles International Airport,60.0
1,2018-04-10,7183786.0,85.0,GHCND:USW00023188,San Diego Airport,60.0
2,2018-04-10,7183786.0,63.0,GHCND:USW00023272,San Francisco Downtown,52.0
3,2018-04-10,7183786.0,86.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,59.0
4,2018-04-10,7183786.0,68.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
5,2018-04-10,7183786.0,69.0,GHCND:USW00023293,San Jose,52.0
6,2018-04-10,7183786.0,72.0,GHCND:USW00003102,Ontario Airport,51.0
7,2018-04-11,1961585.0,74.0,GHCND:USW00023174,Los Angeles International Airport,57.0
8,2018-04-11,1961585.0,73.0,GHCND:USW00023188,San Diego Airport,60.0
9,2018-04-11,1961585.0,60.0,GHCND:USW00023272,San Francisco Downtown,49.0
10,2018-04-11,1961585.0,75.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,51.0
11,2018-04-11,1961585.0,62.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,44.0
12,2018-04-11,1961585.0,68.0,GHCND:USW00023293,San Jose,46.0
13,2018-04-11,1961585.0,82.0,GHCND:USW00003102,Ontario Airport,46.0
14,2018-04-12,6670701.0,68.0,GHCND:USW00023174,Los Angeles International Airport,55.0
15,2018-04-12,6670701.0,67.0,GHCND:USW00023188,San Diego Airport,59.0
16,2018-04-12,6670701.0,57.0,GHCND:USW00023272,San Francisco Downtown,48.0
17,2018-04-12,6670701.0,65.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,47.0
18,2018-04-12,6670701.0,63.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,35.0
19,2018-04-12,6670701.0,62.0,GHCND:USW00023293,San Jose,47.0
20,2018-04-12,6670701.0,87.0,GHCND:USW00003102,Ontario Airport,51.0
21,2018-04-13,6643068.0,78.0,GHCND:USW00023174,Los Angeles International Airport,59.0
22,2018-04-13,6643068.0,74.0,GHCND:USW00023188,San Diego Airport,55.0
23,2018-04-13,6643068.0,63.0,GHCND:USW00023272,San Francisco Downtown,49.0
24,2018-04-13,6643068.0,71.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,44.0
25,2018-04-13,6643068.0,72.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,40.0
26,2018-04-13,6643068.0,70.0,GHCND:USW00023293,San Jose,45.0
27,2018-04-13,6643068.0,82.0,GHCND:USW00003102,Ontario Airport,54.0
28,2018-04-14,6183992.0,82.0,GHCND:USW00023174,Los Angeles International Airport,55.0
29,2018-04-14,6183992.0,82.0,GHCND:USW00023188,San Diego Airport,57.0
30,2018-04-14,6183992.0,68.0,GHCND:USW00023272,San Francisco Downtown,52.0
31,2018-04-14,6183992.0,81.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,48.0
32,2018-04-14,6183992.0,76.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,49.0
33,2018-04-14,6183992.0,77.0,GHCND:USW00023293,San Jose,48.0
34,2018-04-14,6183992.0,66.0,GHCND:USW00003102,Ontario Airport,48.0
35,2018-04-15,5926078.0,72.0,GHCND:USW00023174,Los Angeles International Airport,54.0
36,2018-04-15,5926078.0,76.0,GHCND:USW00023188,San Diego Airport,57.0
37,2018-04-15,5926078.0,60.0,GHCND:USW00023272,San Francisco Downtown,50.0
38,2018-04-15,5926078.0,82.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,54.0
39,2018-04-15,5926078.0,68.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,47.0
40,2018-04-15,5926078.0,73.0,GHCND:USW00023293,San Jose,49.0
41,2018-04-15,5926078.0,75.0,GHCND:USW00003102,Ontario Airport,44.0
42,2018-04-16,6619344.0,64.0,GHCND:USW00023174,Los Angeles International Airport,54.0
43,2018-04-16,6619344.0,67.0,GHCND:USW00023188,San Diego Airport,57.0
44,2018-04-16,6619344.0,55.0,GHCND:USW00023272,San Francisco Downtown,45.0
45,2018-04-16,6619344.0,63.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,44.0
46,2018-04-16,6619344.0,56.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,42.0
47,2018-04-16,6619344.0,58.0,GHCND:USW00023293,San Jose,47.0
48,2018-04-16,6619344.0,77.0,GHCND:USW00003102,Ontario Airport,50.0
49,2018-04-17,6567013.0,66.0,GHCND:USW00023174,Los Angeles International Airport,52.0
50,2018-04-17,6567013.0,71.0,GHCND:USW00023188,San Diego Airport,55.0
51,2018-04-17,6567013.0,61.0,GHCND:USW00023272,San Francisco Downtown,45.0
52,2018-04-17,6567013.0,64.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,41.0
53,2018-04-17,6567013.0,63.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,34.0
54,2018-04-17,6567013.0,66.0,GHCND:USW00023293,San Jose,43.0
55,2018-04-17,6567013.0,61.0,GHCND:USW00003102,Ontario Airport,47.0
56,2018-04-18,6739403.0,68.0,GHCND:USW00023174,Los Angeles International Airport,52.0
57,2018-04-18,6739403.0,65.0,GHCND:USW00023188,San Diego Airport,54.0
58,2018-04-18,6739403.0,57.0,GHCND:USW00023272,San Francisco Downtown,49.0
59,2018-04-18,6739403.0,67.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,46.0
60,2018-04-18,6739403.0,62.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,41.0
61,2018-04-18,6739403.0,61.0,GHCND:USW00023293,San Jose,49.0
62,2018-04-18,6739403.0,78.0,GHCND:USW00003102,Ontario Airport,46.0
63,2018-04-19,6649368.0,62.0,GHCND:USW00023174,Los Angeles International Airport,51.0
64,2018-04-19,6649368.0,63.0,GHCND:USW00023188,San Diego Airport,55.0
65,2018-04-19,6649368.0,60.0,GHCND:USW00023272,San Francisco Downtown,47.0
66,2018-04-19,6649368.0,71.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,48.0
67,2018-04-19,6649368.0,71.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,36.0
68,2018-04-19,6649368.0,67.0,GHCND:USW00023293,San Jose,46.0
69,2018-04-19,6649368.0,90.0,GHCND:USW00003102,Ontario Airport,50.0
70,2018-04-20,6555433.0,72.0,GHCND:USW00023174,Los Angeles International Airport,51.0
71,2018-04-20,6555433.0,68.0,GHCND:USW00023188,San Diego Airport,53.0
72,2018-04-20,6555433.0,65.0,GHCND:USW00023272,San Francisco Downtown,49.0
73,2018-04-20,6555433.0,78.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,46.0
74,2018-04-20,6555433.0,81.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,43.0
75,2018-04-20,6555433.0,76.0,GHCND:USW00023293,San Jose,47.0
76,2018-04-20,6555433.0,90.0,GHCND:USW00003102,Ontario Airport,56.0
77,2018-04-21,6189051.0,76.0,GHCND:USW00023174,Los Angeles International Airport,53.0
78,2018-04-21,6189051.0,73.0,GHCND:USW00023188,San Diego Airport,55.0
79,2018-04-21,6189051.0,71.0,GHCND:USW00023272,San Francisco Downtown,49.0
80,2018-04-21,6189051.0,85.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,54.0
81,2018-04-21,6189051.0,83.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,46.0
82,2018-04-21,6189051.0,81.0,GHCND:USW00023293,San Jose,48.0
83,2018-04-21,6189051.0,86.0,GHCND:USW00003102,Ontario Airport,56.0
84,2018-04-22,6132821.0,73.0,GHCND:USW00023174,Los Angeles International Airport,56.0
85,2018-04-22,6132821.0,74.0,GHCND:USW00023188,San Diego Airport,57.0
86,2018-04-22,6132821.0,72.0,GHCND:USW00023272,San Francisco Downtown,49.0
87,2018-04-22,6132821.0,89.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
88,2018-04-22,6132821.0,85.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,49.0
89,2018-04-22,6132821.0,82.0,GHCND:USW00023293,San Jose,51.0
90,2018-04-22,6132821.0,83.0,GHCND:USW00003102,Ontario Airport,54.0
91,2018-04-23,7037529.0,68.0,GHCND:USW00023174,Los Angeles International Airport,54.0
92,2018-04-23,7037529.0,70.0,GHCND:USW00023188,San Diego Airport,56.0
93,2018-04-23,7037529.0,70.0,GHCND:USW00023272,San Francisco Downtown,52.0
94,2018-04-23,7037529.0,92.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,61.0
95,2018-04-23,7037529.0,86.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
96,2018-04-23,7037529.0,84.0,GHCND:USW00023293,San Jose,54.0
97,2018-04-23,7037529.0,82.0,GHCND:USW00003102,Ontario Airport,51.0
98,2018-04-24,7023228.0,64.0,GHCND:USW00023174,Los Angeles International Airport,53.0
99,2018-04-24,7023228.0,67.0,GHCND:USW00023188,San Diego Airport,56.0
100,2018-04-24,7023228.0,59.0,GHCND:USW00023272,San Francisco Downtown,51.0
101,2018-04-24,7023228.0,93.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,60.0
102,2018-04-24,7023228.0,84.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,53.0
103,2018-04-24,7023228.0,72.0,GHCND:USW00023293,San Jose,53.0
104,2018-04-24,7023228.0,79.0,GHCND:USW00003102,Ontario Airport,52.0
105,2018-04-25,7033868.0,64.0,GHCND:USW00023174,Los Angeles International Airport,55.0
106,2018-04-25,7033868.0,68.0,GHCND:USW00023188,San Diego Airport,56.0
107,2018-04-25,7033868.0,58.0,GHCND:USW00023272,San Francisco Downtown,49.0
108,2018-04-25,7033868.0,90.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,59.0
109,2018-04-25,7033868.0,84.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,49.0
110,2018-04-25,7033868.0,71.0,GHCND:USW00023293,San Jose,55.0
111,2018-04-25,7033868.0,76.0,GHCND:USW00003102,Ontario Airport,53.0
112,2018-04-26,6930003.0,65.0,GHCND:USW00023174,Los Angeles International Airport,56.0
113,2018-04-26,6930003.0,67.0,GHCND:USW00023188,San Diego Airport,58.0
114,2018-04-26,6930003.0,58.0,GHCND:USW00023272,San Francisco Downtown,51.0
115,2018-04-26,6930003.0,87.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
116,2018-04-26,6930003.0,75.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,50.0
117,2018-04-26,6930003.0,68.0,GHCND:USW00023293,San Jose,53.0
118,2018-04-26,6930003.0,76.0,GHCND:USW00003102,Ontario Airport,51.0
119,2018-04-27,6760311.0,66.0,GHCND:USW00023174,Los Angeles International Airport,56.0
120,2018-04-27,6760311.0,68.0,GHCND:USW00023188,San Diego Airport,58.0
121,2018-04-27,6760311.0,63.0,GHCND:USW00023272,San Francisco Downtown,52.0
122,2018-04-27,6760311.0,76.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,53.0
123,2018-04-27,6760311.0,70.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,48.0
124,2018-04-27,6760311.0,70.0,GHCND:USW00023293,San Jose,51.0
125,2018-04-27,6760311.0,71.0,GHCND:USW00003102,Ontario Airport,53.0
126,2018-04-28,6146992.0,68.0,GHCND:USW00023174,Los Angeles International Airport,54.0
127,2018-04-28,6146992.0,69.0,GHCND:USW00023188,San Diego Airport,58.0
128,2018-04-28,6146992.0,63.0,GHCND:USW00023272,San Francisco Downtown,53.0
129,2018-04-28,6146992.0,75.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,52.0
130,2018-04-28,6146992.0,67.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,47.0
131,2018-04-28,6146992.0,68.0,GHCND:USW00023293,San Jose,48.0
132,2018-04-28,6146992.0,65.0,GHCND:USW00003102,Ontario Airport,54.0
133,2018-04-29,5918845.0,67.0,GHCND:USW00023174,Los Angeles International Airport,55.0
134,2018-04-29,5918845.0,66.0,GHCND:USW00023188,San Diego Airport,59.0
135,2018-04-29,5918845.0,61.0,GHCND:USW00023272,San Francisco Downtown,52.0
136,2018-04-29,5918845.0,71.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,51.0
137,2018-04-29,5918845.0,69.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,47.0
138,2018-04-29,5918845.0,66.0,GHCND:USW00023293,San Jose,53.0
139,2018-04-29,5918845.0,55.0,GHCND:USW00003102,Ontario Airport,50.0
140,2018-04-30,6728106.0,66.0,GHCND:USW00023174,Los Angeles International Airport,55.0
141,2018-04-30,6728106.0,62.0,GHCND:USW00023188,San Diego Airport,57.0
142,2018-04-30,6728106.0,60.0,GHCND:USW00023272,San Francisco Downtown,50.0
143,2018-04-30,6728106.0,73.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,50.0
144,2018-04-30,6728106.0,72.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,40.0
145,2018-04-30,6728106.0,66.0,GHCND:USW00023293,San Jose,47.0
146,2018-04-30,6728106.0,61.0,GHCND:USW00003102,Ontario Airport,49.0
147,2018-05-01,6879399.0,61.0,GHCND:USW00023174,Los Angeles International Airport,54.0
148,2018-05-01,6879399.0,61.0,GHCND:USW00023188,San Diego Airport,54.0
149,2018-05-01,6879399.0,62.0,GHCND:USW00023272,San Francisco Downtown,49.0
150,2018-05-01,6879399.0,70.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,51.0
151,2018-05-01,6879399.0,78.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,45.0
152,2018-05-01,6879399.0,73.0,GHCND:USW00023293,San Jose,49.0
153,2018-05-01,6879399.0,79.0,GHCND:USW00003102,Ontario Airport,50.0
154,2018-05-02,6896585.0,65.0,GHCND:USW00023174,Los Angeles International Airport,54.0
155,2018-05-02,6896585.0,64.0,GHCND:USW00023188,San Diego Airport,54.0
156,2018-05-02,6896585.0,60.0,GHCND:USW00023272,San Francisco Downtown,50.0
157,2018-05-02,6896585.0,78.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,52.0
158,2018-05-02,6896585.0,81.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,43.0
159,2018-05-02,6896585.0,72.0,GHCND:USW00023293,San Jose,50.0
160,2018-05-02,6896585.0,92.0,GHCND:USW00003102,Ontario Airport,56.0
161,2018-05-03,6854332.0,67.0,GHCND:USW00023174,Los Angeles International Airport,54.0
162,2018-05-03,6854332.0,69.0,GHCND:USW00023188,San Diego Airport,54.0
163,2018-05-03,6854332.0,58.0,GHCND:USW00023272,San Francisco Downtown,51.0
164,2018-05-03,6854332.0,83.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,56.0
165,2018-05-03,6854332.0,77.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,50.0
166,2018-05-03,6854332.0,69.0,GHCND:USW00023293,San Jose,52.0
167,2018-05-03,6854332.0,97.0,GHCND:USW00003102,Ontario Airport,61.0
168,2018-05-04,7253934.0,76.0,GHCND:USW00023174,Los Angeles International Airport,56.0
169,2018-05-04,7253934.0,80.0,GHCND:USW00023188,San Diego Airport,57.0
170,2018-05-04,7253934.0,62.0,GHCND:USW00023272,San Francisco Downtown,50.0
171,2018-05-04,7253934.0,89.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,58.0
172,2018-05-04,7253934.0,86.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,52.0
173,2018-05-04,7253934.0,78.0,GHCND:USW00023293,San Jose,53.0
174,2018-05-04,7253934.0,92.0,GHCND:USW00003102,Ontario Airport,61.0
175,2018-05-05,6837449.0,75.0,GHCND:USW00023174,Los Angeles International Airport,58.0
176,2018-05-05,6837449.0,75.0,GHCND:USW00023188,San Diego Airport,59.0
177,2018-05-05,6837449.0,57.0,GHCND:USW00023272,San Francisco Downtown,50.0
178,2018-05-05,6837449.0,90.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,62.0
179,2018-05-05,6837449.0,81.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,52.0
180,2018-05-05,6837449.0,71.0,GHCND:USW00023293,San Jose,54.0
181,2018-05-05,6837449.0,87.0,GHCND:USW00003102,Ontario Airport,55.0
182,2018-05-06,6471848.0,73.0,GHCND:USW00023174,Los Angeles International Airport,57.0
183,2018-05-06,6471848.0,73.0,GHCND:USW00023188,San Diego Airport,60.0
184,2018-05-06,6471848.0,59.0,GHCND:USW00023272,San Francisco Downtown,52.0
185,2018-05-06,6471848.0,87.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,59.0
186,2018-05-06,6471848.0,77.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,49.0
187,2018-05-06,6471848.0,68.0,GHCND:USW00023293,San Jose,52.0
188,2018-05-06,6471848.0,86.0,GHCND:USW00003102,Ontario Airport,59.0
189,2018-05-07,7171153.0,70.0,GHCND:USW00023174,Los Angeles International Airport,55.0
190,2018-05-07,7171153.0,68.0,GHCND:USW00023188,San Diego Airport,60.0
191,2018-05-07,7171153.0,66.0,GHCND:USW00023272,San Francisco Downtown,52.0
192,2018-05-07,7171153.0,89.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,58.0
193,2018-05-07,7171153.0,87.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,47.0
194,2018-05-07,7171153.0,77.0,GHCND:USW00023293,San Jose,51.0
195,2018-05-07,7171153.0,88.0,GHCND:USW00003102,Ontario Airport,57.0
196,2018-05-08,7354820.0,69.0,GHCND:USW00023174,Los Angeles International Airport,55.0
197,2018-05-08,7354820.0,66.0,GHCND:USW00023188,San Diego Airport,59.0
198,2018-05-08,7354820.0,59.0,GHCND:USW00023272,San Francisco Downtown,52.0
199,2018-05-08,7354820.0,91.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,62.0
200,2018-05-08,7354820.0,87.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,56.0
201,2018-05-08,7354820.0,75.0,GHCND:USW00023293,San Jose,52.0
202,2018-05-08,7354820.0,83.0,GHCND:USW00003102,Ontario Airport,57.0
203,2018-05-09,7375317.0,69.0,GHCND:USW00023174,Los Angeles International Airport,59.0
204,2018-05-09,7375317.0,70.0,GHCND:USW00023188,San Diego Airport,60.0
205,2018-05-09,7375317.0,62.0,GHCND:USW00023272,San Francisco Downtown,53.0
206,2018-05-09,7375317.0,88.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,62.0
207,2018-05-09,7375317.0,81.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,56.0
208,2018-05-09,7375317.0,72.0,GHCND:USW00023293,San Jose,56.0
209,2018-05-09,7375317.0,67.0,GHCND:USW00003102,Ontario Airport,56.0
210,2018-05-10,7261983.0,69.0,GHCND:USW00023174,Los Angeles International Airport,60.0
211,2018-05-10,7261983.0,68.0,GHCND:USW00023188,San Diego Airport,60.0
212,2018-05-10,7261983.0,66.0,GHCND:USW00023272,San Francisco Downtown,52.0
213,2018-05-10,7261983.0,85.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
214,2018-05-10,7261983.0,84.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,53.0
215,2018-05-10,7261983.0,73.0,GHCND:USW00023293,San Jose,51.0
216,2018-05-10,7261983.0,65.0,GHCND:USW00003102,Ontario Airport,55.0
217,2018-05-11,7053913.0,65.0,GHCND:USW00023174,Los Angeles International Airport,60.0
218,2018-05-11,7053913.0,62.0,GHCND:USW00023188,San Diego Airport,59.0
219,2018-05-11,7053913.0,69.0,GHCND:USW00023272,San Francisco Downtown,52.0
220,2018-05-11,7053913.0,84.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,58.0
221,2018-05-11,7053913.0,82.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
222,2018-05-11,7053913.0,79.0,GHCND:USW00023293,San Jose,52.0
223,2018-05-11,7053913.0,71.0,GHCND:USW00003102,Ontario Airport,55.0
224,2018-05-12,6482833.0,67.0,GHCND:USW00023174,Los Angeles International Airport,58.0
225,2018-05-12,6482833.0,64.0,GHCND:USW00023188,San Diego Airport,57.0
226,2018-05-12,6482833.0,69.0,GHCND:USW00023272,San Francisco Downtown,53.0
227,2018-05-12,6482833.0,83.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
228,2018-05-12,6482833.0,85.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,53.0
229,2018-05-12,6482833.0,78.0,GHCND:USW00023293,San Jose,55.0
230,2018-05-12,6482833.0,75.0,GHCND:USW00003102,Ontario Airport,51.0
231,2018-05-13,6050270.0,68.0,GHCND:USW00023174,Los Angeles International Airport,59.0
232,2018-05-13,6050270.0,69.0,GHCND:USW00023188,San Diego Airport,60.0
233,2018-05-13,6050270.0,61.0,GHCND:USW00023272,San Francisco Downtown,53.0
234,2018-05-13,6050270.0,83.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,56.0
235,2018-05-13,6050270.0,79.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,53.0
236,2018-05-13,6050270.0,73.0,GHCND:USW00023293,San Jose,54.0
237,2018-05-13,6050270.0,77.0,GHCND:USW00003102,Ontario Airport,52.0
238,2018-05-14,6828864.0,67.0,GHCND:USW00023174,Los Angeles International Airport,55.0
239,2018-05-14,6828864.0,69.0,GHCND:USW00023188,San Diego Airport,59.0
240,2018-05-14,6828864.0,58.0,GHCND:USW00023272,San Francisco Downtown,52.0
241,2018-05-14,6828864.0,83.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,55.0
242,2018-05-14,6828864.0,76.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
243,2018-05-14,6828864.0,69.0,GHCND:USW00023293,San Jose,55.0
244,2018-05-14,6828864.0,79.0,GHCND:USW00003102,Ontario Airport,53.0
245,2018-05-15,6952528.0,68.0,GHCND:USW00023174,Los Angeles International Airport,56.0
246,2018-05-15,6952528.0,69.0,GHCND:USW00023188,San Diego Airport,61.0
247,2018-05-15,6952528.0,63.0,GHCND:USW00023272,San Francisco Downtown,54.0
248,2018-05-15,6952528.0,83.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,56.0
249,2018-05-15,6952528.0,78.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,52.0
250,2018-05-15,6952528.0,70.0,GHCND:USW00023293,San Jose,56.0
251,2018-05-15,6952528.0,76.0,GHCND:USW00003102,Ontario Airport,53.0
252,2018-05-16,7017126.0,70.0,GHCND:USW00023174,Los Angeles International Airport,55.0
253,2018-05-16,7017126.0,70.0,GHCND:USW00023188,San Diego Airport,61.0
254,2018-05-16,7017126.0,63.0,GHCND:USW00023272,San Francisco Downtown,53.0
255,2018-05-16,7017126.0,75.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
256,2018-05-16,7017126.0,72.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,52.0
257,2018-05-16,7017126.0,69.0,GHCND:USW00023293,San Jose,51.0
258,2018-05-16,7017126.0,74.0,GHCND:USW00003102,Ontario Airport,57.0
259,2018-05-17,6952363.0,70.0,GHCND:USW00023174,Los Angeles International Airport,54.0
260,2018-05-17,6952363.0,66.0,GHCND:USW00023188,San Diego Airport,60.0
261,2018-05-17,6952363.0,62.0,GHCND:USW00023272,San Francisco Downtown,53.0
262,2018-05-17,6952363.0,81.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,55.0
263,2018-05-17,6952363.0,81.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
264,2018-05-17,6952363.0,71.0,GHCND:USW00023293,San Jose,51.0
265,2018-05-17,6952363.0,71.0,GHCND:USW00003102,Ontario Airport,57.0
266,2018-05-18,7028078.0,67.0,GHCND:USW00023174,Los Angeles International Airport,58.0
267,2018-05-18,7028078.0,65.0,GHCND:USW00023188,San Diego Airport,60.0
268,2018-05-18,7028078.0,60.0,GHCND:USW00023272,San Francisco Downtown,52.0
269,2018-05-18,7028078.0,85.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,57.0
270,2018-05-18,7028078.0,83.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,54.0
271,2018-05-18,7028078.0,70.0,GHCND:USW00023293,San Jose,56.0
272,2018-05-18,7028078.0,71.0,GHCND:USW00003102,Ontario Airport,58.0
273,2018-05-19,6547116.0,67.0,GHCND:USW00023174,Los Angeles International Airport,58.0
274,2018-05-19,6547116.0,66.0,GHCND:USW00023188,San Diego Airport,60.0
275,2018-05-19,6547116.0,59.0,GHCND:USW00023272,San Francisco Downtown,52.0
276,2018-05-19,6547116.0,87.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,60.0
277,2018-05-19,6547116.0,80.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,54.0
278,2018-05-19,6547116.0,68.0,GHCND:USW00023293,San Jose,55.0
279,2018-05-19,6547116.0,67.0,GHCND:USW00003102,Ontario Airport,57.0
280,2018-05-20,6231702.0,68.0,GHCND:USW00023174,Los Angeles International Airport,59.0
281,2018-05-20,6231702.0,65.0,GHCND:USW00023188,San Diego Airport,60.0
282,2018-05-20,6231702.0,59.0,GHCND:USW00023272,San Francisco Downtown,52.0
283,2018-05-20,6231702.0,81.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,55.0
284,2018-05-20,6231702.0,76.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,51.0
285,2018-05-20,6231702.0,67.0,GHCND:USW00023293,San Jose,55.0
286,2018-05-20,6231702.0,70.0,GHCND:USW00003102,Ontario Airport,53.0
287,2018-05-21,6917822.0,66.0,GHCND:USW00023174,Los Angeles International Airport,59.0
288,2018-05-21,6917822.0,64.0,GHCND:USW00023188,San Diego Airport,59.0
289,2018-05-21,6917822.0,61.0,GHCND:USW00023272,San Francisco Downtown,50.0
290,2018-05-21,6917822.0,80.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,54.0
291,2018-05-21,6917822.0,83.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,50.0
292,2018-05-21,6917822.0,74.0,GHCND:USW00023293,San Jose,55.0
293,2018-05-21,6917822.0,73.0,GHCND:USW00003102,Ontario Airport,55.0
294,2018-05-22,7050215.0,67.0,GHCND:USW00023174,Los Angeles International Airport,59.0
295,2018-05-22,7050215.0,66.0,GHCND:USW00023188,San Diego Airport,60.0
296,2018-05-22,7050215.0,57.0,GHCND:USW00023272,San Francisco Downtown,51.0
297,2018-05-22,7050215.0,86.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,62.0
298,2018-05-22,7050215.0,79.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,54.0
299,2018-05-22,7050215.0,68.0,GHCND:USW00023293,San Jose,56.0
